315.18,-1.3694834,9.816227,-1.5035586
315.19,-1.3311762,9.835381,-1.5801731
315.2,-1.1300632,9.864111,-1.6663644
315.21,-1.13964,9.844957,-1.7812861
315.22,-1.1875241,9.835381,-1.8483237
315.23,-1.1875241,9.883265,-1.8866309
315.24,-1.0342951,9.988609,-1.9632454
315.25,-0.7661445,9.883265,-1.9153614
315.26,-0.60333884,9.749189,-1.733402
315.27,-0.48841715,9.615114,-1.6663644
315.28,-0.4309563,9.576807,-1.4939818
315.29,-0.78529817,9.682152,-0.8331822
315.3,-1.5610195,9.797073,-0.12449849
315.31,-1.9632454,9.80665,0.22984336
315.32,-1.8195933,9.749189,-0.038307227
315.33,-1.13964,9.787497,-0.6703765
315.34,-0.37349546,9.768343,-1.1300632
315.35,0.16280572,9.615114,-1.4173675
315.36,0.19153613,9.394848,-1.6950948
315.37,-0.038307227,9.337387,-1.7429788
315.38,-0.15322891,9.32781,-1.8100165
315.39,0.12449849,9.279925,-1.8579005
315.4,0.9768343,9.155427,-2.078167
315.41,1.8195933,8.983045,-2.6431987
315.42,2.7389667,8.829816,-3.667917
315.43,2.7964275,8.963891,-4.8362875
315.44,1.3311762,9.433155,-3.6391866
315.45,-0.08619126,9.595961,-2.4516625
315.46,-1.1492168,9.758766,-1.8004397
315.47,-1.8674773,9.825804,-1.6280571
315.48,-2.1260512,9.998186,-1.4077905
315.49,-1.9249382,10.065224,-1.6663644
315.5,-1.3503298,10.093954,-2.0398598
315.51,-1.0630256,9.911995,-2.384625
315.52,-1.1204864,9.758766,-2.6144683
315.53,-1.3024458,9.749189,-2.681506
315.54,-1.4748282,9.739613,-2.7581203
315.55,-1.3024458,9.873688,-2.8060043
315.56,-0.93852705,9.80665,-2.719813
315.57,-0.6991069,9.615114,-2.815581
315.58,-0.51714754,9.576807,-2.7485435
315.59,-0.5267244,9.576807,-2.719813
315.6,-0.7278373,9.595961,-2.7102363
315.61,-0.8714894,9.624691,-2.7389667
315.62,-0.7278373,9.634268,-2.7389667
315.63,-0.545878,9.509769,-2.9592333
315.64,-0.41180268,9.423578,-3.083732
315.65,-0.4309563,9.414001,-3.122039
315.66,-0.5554548,9.394848,-3.074155
315.67,-0.7374141,9.3661175,-2.96881
315.68,-0.78529817,9.394848,-2.8634653
315.69,-0.8523358,9.404425,-2.9592333
315.7,-0.8523358,9.605537,-3.083732
315.71,-0.92895025,9.80665,-3.2082303
315.72,-1.1683705,9.787497,-3.2561142
315.73,-1.2641385,9.682152,-3.1316159
315.74,-1.4652514,9.624691,-3.1507695
315.75,-1.5897499,9.605537,-3.0071173
315.76,-1.532289,9.548077,-2.96881
315.77,-1.3599066,9.548077,-3.2561142
315.78,-1.388637,9.634268,-3.2369606
315.79,-1.4748282,9.586384,-3.2082303
315.8,-1.4748282,9.528923,-3.217807
315.81,-1.388637,9.5385,-3.1603463
315.82,-1.3694834,9.481039,-3.2561142
315.83,-1.2641385,9.461885,-3.2561142
315.84,-1.2545617,9.385271,-3.2561142
315.85,-1.2354081,9.433155,-3.265691
315.86,-1.283292,9.481039,-3.2465374
315.87,-1.4652514,9.423578,-3.2561142
315.88,-1.532289,9.385271,-3.3423057
315.89,-1.532289,9.442732,-3.4284968
315.9,-1.4556746,9.490616,-3.5051112
315.91,-1.3982137,9.442732,-3.4955344
315.92,-1.4077905,9.394848,-3.4284968
315.93,-1.4652514,9.385271,-3.4284968
315.94,-1.4652514,9.385271,-3.3614593
315.95,-1.3982137,9.414001,-3.4476504
315.96,-1.3120226,9.615114,-3.6008794
315.97,-1.3599066,9.672575,-3.6583402
315.98,-1.3982137,9.691729,-3.7062242
315.99,-1.4556746,9.797073,-3.7349546
316,-1.5131354,9.854534,-3.6008794
316.01,-1.541866,9.892841,-3.5051112
316.02,-1.5131354,9.9790325,-3.3423057
316.03,-1.4173675,10.01734,-3.41892
316.04,-1.4269443,9.9790325,-3.2944214
316.05,-1.4460979,10.04607,-3.3423057
316.06,-1.4939818,10.132261,-3.3135753
316.07,-1.484405,10.103531,-3.217807
316.08,-1.4748282,10.1226845,-3.3327289
316.09,-1.4748282,10.218452,-3.3327289
