1,-0.000354158,0.001619009,-0.014334979
2,0.093482077,-0.587691912,4.549289792
3,-0.247857484,-2.088180881,8.003841338
4,-0.943140621,-2.656938826,7.541539362
5,-1.330782248,-3.086976434,7.285238637
6,-1.730058202,-3.464075907,7.366727308
7,-1.64320748,-3.651451045,7.691678444
8,-1.963989182,-3.941666736,8.253847214
9,-2.477257184,-4.271467257,8.505465805
10,-2.927089524,-4.538527393,8.866424887
11,-3.124694413,-4.421542864,8.728154978
12,-3.846288938,-4.542074449,8.780088891
13,-5.598603266,-4.828495412,9.493133987
14,-10.16470772,-4.771396761,11.6940093
15,-19.58156011,-1.579140876,8.134756824
16,-13.64005574,-0.588326404,-15.99970471
17,12.36901768,-6.541817962,-21.85700246
18,9.434916852,-6.03236628,-13.83440405
19,8.258235018,-6.567916621,-14.01080899
20,11.35684388,-6.380263615,-21.37181342
21,-6.990304572,-1.492419951,-22.03870529
22,-20.97651765,0.031437969,-9.337399248
23,-21.69296785,-1.125836762,9.115852373
24,-17.23598771,-2.393323834,7.014195073
25,-21.51744286,-2.365604504,6.489411155
26,-21.82957819,2.028018877,-15.02669283
27,2.50814255,-8.781982562,-21.97153485
28,7.511280585,-6.445142458,-13.8589287
29,2.598584489,-6.30721433,-12.14332472
30,12.51432467,-5.80414959,-21.03062338
31,-8.26868133,-2.176916085,-22.33522482
32,-21.06564789,-0.729523533,-16.04128282
33,-21.51342952,1.048884164,10.33674915
34,-14.74104005,-3.443107337,5.272438835
35,-20.93235847,-2.728634874,8.868175875
36,-22.23721609,2.231378349,-16.34399288
37,-4.633417113,-8.265652855,-22.17309891
38,13.23861214,-6.917603642,-18.57195708
39,0.187615155,-6.222546028,-9.865588578
40,11.93590124,-5.600294763,-19.65585735
41,-4.498780402,-2.063390937,-22.13944229
42,-19.18058111,0.289000364,-17.58739709
43,-22.20054921,1.323357043,7.302957106
44,-17.74973483,-3.296823091,4.774849475
45,-20.81477971,-2.867968023,8.640040015
46,-22.20706041,2.868693521,-13.30540584
47,-2.580096112,-8.212766985,-22.09229005
48,11.38149943,-5.148800518,-16.86621719
49,-0.446112728,-5.501986715,-9.218592375
50,13.78914436,-6.047891212,-19.59362463
51,-6.599922079,-2.807361894,-22.274117
52,-21.02141144,-0.853558444,-16.3004031
53,-20.17743455,2.379129701,8.979724992
54,-13.66906247,-4.732090058,6.141915619
55,-21.47395697,-0.401657289,7.162527208
56,-21.09039699,1.15313311,-18.29480088
57,8.761224569,-7.557606563,-21.53449714
58,5.745588296,-5.336914276,-12.5807055
59,9.219685914,-6.747086662,-15.39439564
60,2.735866212,-2.843813233,-21.78298718
61,-20.26239918,-1.305068588,-18.38275208
62,-18.99871798,3.336259533,7.387411601
63,-8.563586263,-5.464602445,1.668754667
64,-20.30736046,-2.198960577,13.19782241
65,-22.28930221,2.153864135,-7.293071117
66,-13.65907628,-5.271008888,-20.63479777
67,8.400735623,-5.203910387,-20.33987279
68,6.938878656,-5.287825124,-12.31578071
69,12.25567891,-5.649749884,-17.49125392
70,-1.835733432,-3.521151059,-21.95598823
71,-20.25840192,-0.630117325,-11.34841111
72,-20.30762748,2.710617057,13.27989238
73,-14.45282683,-2.598373975,6.995613714
74,-21.27455429,-1.587345954,11.92884281
75,-22.07351866,1.6132694,-10.35696408
76,-1.920053778,-8.832303864,-21.81816735
77,10.70684543,-5.411165763,-18.49060215
78,3.486899457,-6.815065328,-12.65288276
79,10.26739711,-5.935251708,-18.87989347
80,-8.017988782,-1.777731355,-22.22371204
81,-21.38798217,0.293516155,-7.81663183
82,-20.071387,3.084581672,8.733574719
83,-12.66981494,-4.577732989,4.859496444
