1,0.002765808,0.002462243,-0.016476796
2,-0.906552152,-0.793328879,5.361618419
3,-1.97019123,-1.629104709,10.86319562
4,-2.402930938,-1.740623938,11.31634227
5,-2.916813621,-2.071665292,11.94570038
6,-2.133428933,-3.180001003,12.2435402
7,1.361859537,-1.825151578,13.68915971
8,0.853488824,-1.787328553,15.08285285
9,0.597803083,-1.378987847,14.76286869
10,0.982779721,-1.370310562,13.12251654
11,0.879516598,-1.165597427,12.24362637
12,1.169470199,-1.179742021,11.07115844
13,0.801030007,-1.712475492,9.754984134
14,0.411798758,-2.580157513,8.71277908
15,-0.22035529,-3.371928382,7.882122305
16,-0.960659277,-4.105360962,7.127281822
17,-1.827975795,-4.960151293,6.308986948
18,-2.607695729,-5.546434975,6.543451965
19,-3.359110803,-6.068457499,6.371147521
20,-2.86547612,-5.77845955,7.442160503
21,-3.971356652,-6.903274948,6.993271115
22,-3.53663795,-6.338267529,5.579416251
23,-4.585041438,-6.322155255,8.594127126
24,-4.600682196,-6.448757239,6.013966552
25,-4.918765576,-6.572694922,7.189183133
26,-5.160463224,-7.569523955,7.495639914
27,-4.398858077,-7.259615887,7.311167481
28,-5.368527044,-6.729718955,6.094586755
29,-4.296645754,-6.850393798,7.793682704
30,-4.879447464,-7.38716467,6.114541352
31,-5.810210036,-7.784078142,5.706158372
32,-4.354862377,-7.634657449,7.775189055
33,-7.192704787,-7.253920213,5.229512359
34,-3.178516537,-6.555703178,7.294818784
35,-5.356416288,-6.258642638,8.845929277
36,-5.262104361,-7.825000084,5.623039717
37,-4.731500543,-7.558150285,7.679691035
38,-5.69919191,-6.969771018,5.555305758
39,-3.943508306,-6.378910258,8.279026432
40,-4.580068621,-7.453214632,7.960165158
41,-4.115411291,-7.813094933,5.978687552
42,-4.005517364,-7.388213091,7.423323062
43,-5.761444022,-6.88029961,6.403913275
44,-4.163210216,-6.416515233,8.930058124
45,-3.744239616,-6.26824385,7.467336352
46,-4.249857798,-7.683522755,6.93413057
47,-3.811496849,-7.156369397,7.82812188
48,-6.567378744,-6.950405443,6.580766132
49,-2.758024051,-6.307186654,7.365110204
50,-4.936098215,-6.637752553,9.950906451
51,-3.956326338,-7.540337551,5.864364717
52,-4.894017665,-7.511403822,6.699430815
53,-4.442719183,-6.357422035,7.026432055
54,-5.03330416,-6.105353692,9.263870751
55,-4.121453847,-6.552525307,8.784610924
56,-3.933485879,-7.345093896,5.760938295
57,-4.677616658,-6.941094751,7.462491984
58,-5.165719036,-6.566366543,6.814033465
59,-4.430727046,-5.920102232,9.34336672
60,-4.515485462,-6.41860206,9.207290534
61,-4.115026742,-7.370705361,5.593359368
62,-3.682047138,-6.751454167,8.721968588
63,-6.754515513,-7.269663568,6.361204379
64,-3.857473997,-6.347226621,8.193619128
65,-3.926847702,-6.345760498,8.58864986
66,-4.78046303,-7.360332373,6.0500954
67,-2.994005445,-6.889834351,7.817606862
68,-7.034708727,-7.890655025,6.097829939
69,-2.764339962,-5.66180659,7.788220014
70,-5.51105981,-5.298239065,10.22905581
71,-4.633295382,-7.706288879,7.673974698
72,-1.884159484,-7.284291375,6.392610178
73,-6.655314999,-7.519728992,7.342061102
74,-3.092213702,-6.326937768,6.644149085
75,-5.050149706,-6.273785167,8.944857521
76,-4.262701221,-6.293201998,7.503712743
77,-4.224752655,-6.445939705,7.511919884
78,-4.176870174,-6.495047897,7.757113084
79,-4.220872298,-6.300080414,7.43855814
80,-4.185137782,-6.021850158,7.580575268
81,-4.08433581,-5.653472695,7.132897303
82,-4.07549176,-6.080350965,6.728154654
83,-4.66971582,-5.385370359,7.712776588
84,-4.123373909,-4.207129606,7.331453545
85,-3.786403139,-4.021976604,6.962755861
86,-3.810545233,-4.893261105,6.355168734
87,-2.63106923,-4.537658992,5.748871355
88,-1.841016039,-4.412894469,6.996795979
89,-2.803994999,-4.155363705,9.017595994
90,-2.032962507,-3.843021846,10.05452044
91,-2.023524501,-3.399967177,11.86159526
92,-2.639164367,-2.638097883,13.47692411
93,-1.722632299,-2.399720449,13.79534021
94,-1.366727964,-2.084468561,13.99357148
95,-0.983641823,-2.186547287,17.50582846
96,-1.403508116,-2.112429428,10.69781098
97,-1.025976579,-1.896257874,9.968335716
98,-1.549156554,-1.715270917,10.91721268
99,-1.829580004,-1.977921288,11.01829761
100,-2.158483833,-2.292148721,10.9761865
101,-1.880701234,-2.283870071,10.71283938
102,-1.160341799,-2.264170553,10.5536988
103,-0.797119793,-2.290434654,10.61987093
104,-0.957858624,-2.21112755,10.70118743
