9.0261402130127,-1.64721071720123,-3.01908826828003
9.08120727539063,-1.71185421943665,-2.92092609405518
9.2440128326416,-1.73579621315002,-2.72699570655823
9.27992534637451,-1.73100781440735,-2.69108271598816
9.14824485778809,-1.73340201377869,-2.96402168273926
8.97825622558594,-1.7788919210434,-3.29202723503113
9.04050540924072,-1.78368031978607,-3.2968156337738
9.13148498535156,-1.59693253040314,-3.09330868721008
9.17936897277832,-1.45806884765625,-3.04063606262207
9.02135181427002,-1.56580793857574,-3.0550012588501
9.09078407287598,-1.79325711727142,-2.87783050537109
9.32062721252441,-1.84114110469818,-2.6240451335907
9.46188545227051,-1.81959331035614,-2.64798712730408
9.49061584472656,-1.97042798995972,-2.87304210662842
9.19852256774902,-1.92014980316162,-2.82515811920166
9.03092861175537,-1.70227742195129,-2.827552318573
9.0452938079834,-1.5442601442337,-3.11725068092346
9.14345645904541,-1.45806884765625,-3.08373188972473
9.07881259918213,-1.58017313480377,-3.09091448783875
9.2057056427002,-1.81480491161346,-2.75093770027161
9.24640655517578,-1.74776721000671,-2.75572609901428
9.18655204772949,-1.51074123382568,-2.89458990097046
9.04768848419189,-1.47722244262695,-2.9855694770813
9.14106178283691,-1.3910311460495,-2.98796367645264
9.22007083892822,-1.65439331531525,-2.84431171417236
9.2057056427002,-1.75255560874939,-2.92810869216919
9.21767616271973,-1.82198750972748,-2.827552318573
10.0556468963623,-1.26174426078796,-1.82198750972748
10.4626617431641,-0.469263523817062,-1.67833542823792
10.4913921356201,0.282515794038773,-1.14203417301178
10.0125513076782,0.100556470453739,-1.24259066581726
9.46427917480469,-0.677559077739716,-1.98000478744507
9.23922443389893,-1.11090958118439,-2.24815535545349
8.84178733825684,-1.93930339813232,-3.00232887268066
8.50420475006104,-2.65995812416077,-3.23217225074768
7.97269153594971,-3.67749381065369,-3.56017804145813
7.90325975418091,-4.15154552459717,-4.3143515586853
8.39646530151367,-1.7980455160141,-5.38934803009033
9.28950214385986,0.399831682443619,-3.4620156288147
9.57201862335205,-1.14442837238312,-2.3702597618103
9.60314273834229,-1.77170920372009,-1.99676418304443
9.543288230896,-1.47482824325562,-2.18590617179871
9.34935760498047,-1.27850365638733,-2.38941335678101
9.32302188873291,-1.30005156993866,-2.42293214797974
9.30147361755371,-1.13485157489777,-2.33913516998291
9.44752025604248,-1.11330378055573,-2.3702597618103
9.4427318572998,-1.21146607398987,-2.54024791717529
9.36851119995117,-1.30244576931,-2.67671751976013
9.33978080749512,-1.28808057308197,-2.58573794364929
9.3828763961792,-1.33835875988007,-2.49475812911987
9.39245319366455,-1.36708915233612,-2.39420175552368
