64.77,-1.5705963,-1.3982137,9.356541
64.78,-1.5801731,-1.3790601,9.356541
64.79,-1.5993267,-1.3599066,9.356541
64.8,-1.6280571,-1.388637,9.394848
64.81,-1.6663644,-1.4269443,9.423578
64.82,-1.7142484,-1.4460979,9.481039
64.83,-1.8004397,-1.4173675,9.5385
64.84,-1.9057846,-1.4556746,9.595961
64.85,-2.0494366,-1.4652514,9.720459
64.86,-2.1547816,-1.484405,9.835381
64.87,-2.1643584,-1.5227122,9.9790325
64.88,-2.1260512,-1.5610195,10.01734
64.89,-2.0973208,-1.6472107,10.04607
64.9,-2.1643584,-1.7142484,10.180145
64.91,-2.4037786,-1.7908629,10.304645
64.92,-2.7389667,-1.8674773,10.486604
64.93,-2.9400797,-1.934515,10.67814
64.94,-2.96881,-1.9153614,10.850522
64.95,-2.6048915,-1.7908629,11.051635
64.96,-2.327164,-2.1164744,11.166556
64.97,-1.733402,-3.5338416,10.5919485
64.98,-0.89064306,-3.8786068,9.969456
64.99,-0.89064306,-3.5529952,10.132261
65,0.6895301,-2.6240451,10.831368
65.01,1.3790601,-1.2641385,12.124237
65.02,1.7238252,-0.61291564,12.392388
65.03,1.8579005,-0.80445176,12.756307
65.04,1.8100165,-1.4748282,13.053187
65.05,1.4748282,-1.9153614,13.177686
65.06,0.93852705,-1.8674773,13.148955
65.07,0.37349546,-1.5227122,13.187263
65.08,0.009576807,-1.3215994,13.206416
65.09,-0.047884032,-1.1971009,13.283031
65.1,0.11492168,-1.13964,13.215993
65.11,0.4213795,-1.1492168,13.072341
65.12,0.7278373,-1.2066777,12.861651
65.13,0.8714894,-1.2258313,12.593501
65.14,0.9576807,-1.3215994,12.29662
65.15,0.9768343,-1.3503298,11.750742
65.16,0.8810662,-1.2162545,11.530476
65.17,0.8810662,-1.1204864,11.271901
65.18,0.7661445,-1.1204864,11.061212
65.19,0.6703765,-1.1013328,10.879252
65.2,0.62249243,-1.0534488,10.745177
65.21,0.641646,-1.043872,10.793061
65.22,0.7374141,-1.043872,10.716447
65.23,0.91937345,-0.93852705,10.572795
65.24,1.0821792,-0.8810662,10.323798
65.25,1.1971009,-0.90979666,10.103531
65.26,1.13964,-1.0151415,9.864111
65.27,0.9959879,-1.0342951,9.500193
65.28,0.90021986,-1.091756,9.203311
65.29,0.7757214,-1.2354081,8.935161
65.3,0.6991069,-1.3215994,8.7532015
65.31,0.7086837,-1.388637,8.63828
65.32,0.6703765,-1.532289,8.456321
65.33,0.6895301,-1.6950948,8.264784
65.34,0.6512229,-1.8483237,7.97748
65.35,0.59376204,-1.9632454,7.728483
65.36,0.51714754,-2.1452048,7.632715
65.37,0.2777274,-2.336741,7.4986396
65.38,0.10534488,-2.5570073,7.4507556
65.39,-0.02873042,-2.6910827,7.393295
65.4,-0.12449849,-2.777274,7.1826053
65.41,-0.1340753,-2.882619,6.9144545
65.42,-0.18195933,-2.96881,6.7229185
65.43,-0.30645782,-3.1124623,6.6079965
65.44,-0.41180268,-3.2561142,6.5505357
65.45,-0.5650316,-3.3806129,6.4643445
65.46,-0.7565677,-3.5051112,6.4068837
65.47,-0.94810385,-3.6391866,6.244078
65.48,-1.1109096,-3.7924154,5.8801594
65.49,-1.2162545,-3.9264908,5.66947
65.5,-1.3215994,-4.1180267,5.497087
65.51,-1.5131354,-4.31914,5.4683566
65.52,-1.7238252,-4.414908,5.4300494
65.53,-1.8579005,-4.5202527,5.4683566
65.54,-1.9057846,-4.6255975,5.535394
65.55,-2.0111294,-4.7405195,5.6120086
65.56,-2.1739352,-4.8267107,5.6215854
65.57,-2.3750482,-4.8841715,5.6886234
65.58,-2.566584,-4.951209,5.861006
65.59,-2.633622,-4.9895163,6.0238113
65.6,-2.6240451,-5.094861,6.0716953
65.61,-2.6431987,-5.1906295,5.8322754
65.62,-2.8634653,-5.363012,5.209783
65.63,-3.3423057,-5.602432,4.865018
65.64,-3.7924154,-5.602432,5.401319
65.65,-3.6870706,-5.363012,5.9280434
65.66,-2.8634653,-5.2002063,6.4643445
65.67,-1.8674773,-4.654328,7.4028716
65.68,-1.484405,-4.405331,6.4068837
65.69,-1.5801731,-5.00867,6.588843
65.7,-1.6567876,-6.196194,8.1402855
65.71,-2.5761611,-6.8665705,7.776367
65.72,-4.1371803,-6.2345014,5.171476
