329.99,0.6991069,9.662998,-2.3080103
330,0.7182605,9.643845,-2.2697031
330.01,0.6895301,9.662998,-2.2984335
330.02,0.6895301,9.662998,-2.2888567
330.03,0.6895301,9.682152,-2.2697031
330.04,0.6895301,9.662998,-2.2601264
330.05,0.7278373,9.653421,-2.2697031
330.06,0.7086837,9.643845,-2.2026656
330.07,0.6799533,9.653421,-2.2409728
330.08,0.641646,9.653421,-2.2505496
330.09,0.6799533,9.653421,-2.2409728
330.1,0.7278373,9.653421,-2.2984335
330.11,0.6991069,9.634268,-2.2984335
330.12,0.6991069,9.615114,-2.2697031
330.13,0.7086837,9.634268,-2.2697031
330.14,0.6895301,9.653421,-2.2409728
330.15,0.6607997,9.643845,-2.2505496
330.16,0.7182605,9.653421,-2.2026656
330.17,0.7086837,9.653421,-2.2122424
330.18,0.6991069,9.662998,-2.2697031
330.19,0.6703765,9.634268,-2.2218192
330.2,0.6703765,9.634268,-2.27928
330.21,0.6895301,9.615114,-2.2505496
330.22,0.7182605,9.624691,-2.2505496
330.23,0.7086837,9.615114,-2.2409728
330.24,0.6799533,9.624691,-2.27928
330.25,0.6895301,9.672575,-2.2697031
330.26,0.7374141,9.624691,-2.231396
330.27,0.7374141,9.615114,-2.231396
330.28,0.7374141,9.643845,-2.2409728
330.29,0.7278373,9.662998,-2.2505496
330.3,0.7469909,9.682152,-2.2601264
330.31,0.6895301,9.653421,-2.2122424
330.32,0.7182605,9.672575,-2.231396
330.33,0.7661445,9.662998,-2.2218192
330.34,0.7469909,9.662998,-2.2409728
330.35,0.7374141,9.710882,-2.2984335
330.36,0.6895301,9.701305,-2.2601264
330.37,0.6895301,9.672575,-2.2697031
330.38,0.6607997,9.672575,-2.2409728
330.39,0.7086837,9.653421,-2.2601264
330.4,0.6991069,9.672575,-2.2505496
330.41,0.6991069,9.662998,-2.2122424
330.42,0.6895301,9.662998,-2.2218192
330.43,0.6607997,9.653421,-2.2026656
330.44,0.641646,9.662998,-2.1930888
330.45,0.6703765,9.662998,-2.183512
330.46,0.6607997,9.682152,-2.1739352
330.47,0.6799533,9.691729,-2.2218192
330.48,0.6895301,9.662998,-2.2505496
330.49,0.6703765,9.634268,-2.2697031
330.5,0.6991069,9.643845,-2.27928
330.51,0.7182605,9.662998,-2.2601264
330.52,0.7182605,9.682152,-2.27928
330.53,0.7278373,9.672575,-2.27928
330.54,0.6991069,9.653421,-2.2505496
330.55,0.7182605,9.634268,-2.2026656
330.56,0.6991069,9.595961,-2.2409728
330.57,0.6895301,9.605537,-2.1930888
330.58,0.7278373,9.643845,-2.231396
330.59,0.6991069,9.643845,-2.2409728
330.6,0.6799533,9.653421,-2.27928
330.61,0.6991069,9.672575,-2.2888567
330.62,0.7086837,9.653421,-2.2697031
330.63,0.6895301,9.634268,-2.27928
330.64,0.6991069,9.672575,-2.2505496
330.65,0.6799533,9.653421,-2.2697031
330.66,0.6703765,9.653421,-2.2601264
330.67,0.6895301,9.634268,-2.2505496
330.68,0.6895301,9.682152,-2.2218192
330.69,0.7278373,9.682152,-2.2409728
330.7,0.6895301,9.682152,-2.27928
330.71,0.6991069,9.662998,-2.2601264
330.72,0.7182605,9.682152,-2.2697031
330.73,0.6895301,9.682152,-2.2697031
330.74,0.6991069,9.672575,-2.2026656
330.75,0.6799533,9.653421,-2.2122424
330.76,0.6799533,9.662998,-2.2026656
330.77,0.7086837,9.653421,-2.2505496
330.78,0.7086837,9.653421,-2.2888567
330.79,0.6895301,9.634268,-2.2601264
330.8,0.6895301,9.624691,-2.231396
330.81,0.7182605,9.662998,-2.231396
330.82,0.7182605,9.672575,-2.2409728
330.83,0.7278373,9.653421,-2.2697031
330.84,0.7182605,9.662998,-2.2505496
330.85,0.7182605,9.653421,-2.2888567
330.86,0.6991069,9.682152,-2.231396
330.87,0.7278373,9.682152,-2.2026656
330.88,0.7469909,9.682152,-2.231396
330.89,0.7469909,9.682152,-2.231396
330.9,0.7182605,9.672575,-2.2026656
330.91,0.7182605,9.624691,-2.183512
330.92,0.7469909,9.672575,-2.231396
330.93,0.7182605,9.653421,-2.231396
330.94,0.7086837,9.672575,-2.2409728
330.95,0.7086837,9.653421,-2.2218192
330.96,0.7086837,9.634268,-2.2409728
330.97,0.6991069,9.615114,-2.231396
330.98,0.7182605,9.615114,-2.2409728
330.99,0.7374141,9.634268,-2.2218192
331,0.7278373,9.643845,-2.2409728
331.01,0.6895301,9.662998,-2.2409728
331.02,0.6799533,9.643845,-2.1930888
331.03,0.641646,9.643845,-2.2218192
331.04,0.6799533,9.634268,-2.2409728
331.05,0.6895301,9.653421,-2.231396
331.06,0.6607997,9.653421,-2.231396
331.07,0.6799533,9.643845,-2.231396
331.08,0.6991069,9.653421,-2.2218192
331.09,0.6895301,9.662998,-2.2409728
331.1,0.7278373,9.662998,-2.183512
331.11,0.7278373,9.634268,-2.2218192
331.12,0.7182605,9.634268,-2.2601264
331.13,0.7374141,9.634268,-2.231396
331.14,0.7469909,9.615114,-2.2505496
331.15,0.7278373,9.643845,-2.2218192
331.16,0.6703765,9.643845,-2.2601264
331.17,0.6799533,9.662998,-2.231396
331.18,0.6703765,9.634268,-2.1643584
331.19,0.6895301,9.634268,-2.2409728
331.2,0.6607997,9.634268,-2.2601264
331.21,0.6991069,9.643845,-2.2505496
331.22,0.6895301,9.653421,-2.2601264
331.23,0.6895301,9.615114,-2.1930888
331.24,0.6991069,9.605537,-2.2505496
331.25,0.6703765,9.634268,-2.231396
331.26,0.6607997,9.624691,-2.2122424
331.27,0.6703765,9.653421,-2.2122424
331.28,0.7086837,9.634268,-2.2505496
331.29,0.7182605,9.615114,-2.2697031
331.3,0.7086837,9.595961,-2.2697031
331.31,0.7086837,9.634268,-2.2409728
331.32,0.7469909,9.624691,-2.27928
331.33,0.7278373,9.634268,-2.27928
331.34,0.7469909,9.662998,-2.231396
331.35,0.7086837,9.653421,-2.231396
331.36,0.7374141,9.634268,-2.2122424
331.37,0.7182605,9.643845,-2.2026656
331.38,0.7278373,9.634268,-2.2218192
331.39,0.7565677,9.643845,-2.2409728
331.4,0.7086837,9.682152,-2.2601264
331.41,0.6895301,9.682152,-2.2409728
331.42,0.6991069,9.662998,-2.231396
